"workerId","RT","image_1_text","image_2_text","database","image"
"A145JLUJION1KO",37.43501,"three buildings on a street with a shop that has a green window above a sign","three buildings on a street with a shop that has a red window above a sign","wolfe1","image-123"
"A145JLUJION1KO",48.24704,"a field in front of a scene of hills and mountains with seven rolls of hay next to some trees","a field in front of a scene of hills and mountains with six rolls of hay next to some trees","wolfe1","image-045"
"A145JLUJION1KO",43.882825,"a collection of boats and ten people on jet skis in an open body of water","a collection of boats and nine people on jet skis in an open body of water","wolfe1","image-035"
"A145JLUJION1KO",41.162145,"a group of men playing basketball on a court next to a blue building and a crowd of people watching","a group of men playing basketball on a court next to no building and a crowd of people watching","wolfe1","image-033"
"A145JLUJION1KO",42.250825,"a group of old ladies and men with one old woman wearing a pair of blue jeans","a group of old ladies and men with one old woman wearing a pair of gray jeans","wolfe1","image-129"
"A145JLUJION1KO",32.49057,"a group of old people in a movement class with one old woman wearing a white pair of shoes","a group of old people in a movement class with one old woman wearing a pink pair of shoes","wolfe1","image-092"
"A145JLUJION1KO",43.669805,"three runners jogging next to a building and two patches of grass that contain an object on one of them","three runners jogging next to a building and two patches of grass that are open and do not have any objects on them","wolfe1","image-022"
"A145JLUJION1KO",37.734505,"a crowd sitting down in chairs at an event with one older man wearing a green shirt and hat","a crowd sitting down in chairs at an event with one older man wearing a pink shirt and hat","wolfe1","image-105"
"A145JLUJION1KO",32.627245,"a group of people sitting on grass in front of a building with a white object laying behind them","a group of people sitting on grass in front of a building with nothing laying behind them","wolfe1","image-028"
"A145JLUJION1KO",26.865375,"a group of people on a basketball court with one person wearing a pair of pink pants","a group of people on a basketball court with one person wearing a pair of green pants","wolfe1","image-093"
"A145JLUJION1KO",37.403535,"a pair of people standing and talking next to a body of water with a green pole standing next to them","a pair of people standing and talking next to a body of water with a brown pole standing next to them","wolfe1","image-124"
"A145JLUJION1KO",41.651245,"five students in graduate outfits standing and celebrating in front of a bench","five students in graduate outfits standing and celebrating in front of a patch of grass","wolfe1","image-005"
"A145JLUJION1KO",15.86191,"a cow standing on a field of grass","an open field of grass with nothing on it","wolfe1","cow"
"A145JLUJION1KO",23.90096,"an airplane flying in the sky over a sunset and some clouds","an open sky with no airplane that features a sunset and some clouds","wolfe1","airplane"
"A15WRJKRWC80DA",54.624,"a runner is being interviewed on a track, there is a building with red shutters in the background","a runner is being interviewed on a track, there is a building with blue shutters in the background","wolfe1","image-116"
"A15WRJKRWC80DA",29.948,"a person is sitting on a dock, next to a chain, fishing.","a person is sitting on a dock fishing","wolfe1","image-004"
"A15WRJKRWC80DA",159.389,"a group of men are on a golf course golfing next a small box","a group of men are golfing on the fairway of a golf course","wolfe1","image-017"
"A15WRJKRWC80DA",55.043,"a relaxing looking outside seating area next to a blue house. there is a red surfboard leaned up against the house.","a relaing looking outside seating area next to a blue house. there is a green surfboard leaned up against the house.","wolfe1","image-133"
"A15WRJKRWC80DA",53.649,"a city street that has a variety of shops on it. there is a building with a red roof and writing in the background.","a city street that has a variety of shops on it. there is a building with a blue roof and writing in the background.","wolfe1","image-110"
"A15WRJKRWC80DA",22.61,"a roof deck overlooks the ocean and a teal house","a roof deck overlooks the ocean and a pink house","wolfe1","image-136"
"A15WRJKRWC80DA",40.305,"five graduates jumping and celebrating in front of a bench","five graduates jumping and celebrating in front of some grass","wolfe1","image-005"
"A15WRJKRWC80DA",23.624,"tourists riding camels, one wearing a green hat","tourists riding camels, one wearing a purple hat","wolfe1","image-135"
"A15WRJKRWC80DA",56.731,"a group of kids playing on a swingset, there is a girl in a pink shirt in the lower right","a group of kids playing on a swingset, there is a girl in an orange shirt in the lower right","wolfe1","image-101"
"A15WRJKRWC80DA",31.958,"people camping next to canoes on the beach, there are beach chairs set up","people camping on the beach with their canoes right next to the water","wolfe1","image-018"
"A15WRJKRWC80DA",42.69,"people are at an outdoor event. there is a man looking to the right in a yellow shirt.","people seated at an outdoor event. there is a man looking to the right in a brown shirt.","wolfe1","image-105"
"A15WRJKRWC80DA",41.993,"a group of well dressed men posing for a picture. the one on the very right has a red tie on","a group of well dressed men posing for a picture. the one on the very right has a purple tie on","wolfe1","image-102"
"A15WRJKRWC80DA",16.413,"a pasture with a cow grazing","a pasture of grass","wolfe1","cow"
"A15WRJKRWC80DA",17.697,"an airplane flies over the image of a sunrise","an image of a sunrise with clouds","wolfe1","airplane"
"A175X5H642OD4W",102.958775,"a class room with three people in front lecturing with stacked up items in the corner behind them.","a classroom with three people in the front talking with a bare corner behind them.","wolfe1","image-050"
"A175X5H642OD4W",46.26462,"a group of people standing outside a building. the lady in the front is wearing blue jeans","a group of people standing outiside a building. the lady in the front is wearing gray pants.","wolfe1","image-129"
"A175X5H642OD4W",45.83522,"children playing on a playground with the young girl on the far right wearing a pinkl shirt.","children playing on a playground with the young girl on the far right wearing a orange shirt.","wolfe1","image-101"
"A175X5H642OD4W",57.355495,"a office meetins with a coworker on the left wearing a blue shirt ","a office meeting with a coworker on the right wearing a green shirt","wolfe1","image-104"
"A175X5H642OD4W",62.940795,"students working on their laptops and textbooks. the bulletin board behind them has a red poster on the bottom ","students working on their laptops and textbooks. the bulletin board behind them has a yellow poster on the bottem.","wolfe1","image-083"
"A175X5H642OD4W",44.50228,"a plane on the red way getting filled up with gasoline by a yellow and blue truck","a plane sitting on the tarmac getting filled up with gasoline by a red and blue truck","wolfe1","image-111"
"A175X5H642OD4W",51.636625,"a man with a shovel talking to a group of people. in he lower corner there is a whte bucket.","a man with a shovel talking to a group of people.","wolfe1","image-046"
"A175X5H642OD4W",48.624275,"people congurgating at a outdoor restarurant. there is a table with a green umbrella.","people congrugating at a outdoor restaurant. there is a table with a pink umbrella.","wolfe1","image-080"
