workerId,trial_num,image_a,image_b
A2SR85I8JMO1ZZ,1,wolfe_045_R_musicdock-a_w_outline.jpg,wolfe_045_R_musicdock-b_w_outline.jpg
A2SR85I8JMO1ZZ,2,wolfe_007_R_soap-a_w_outline.jpg,wolfe_007_R_soap-b_w_outline.jpg
A2SR85I8JMO1ZZ,3,wolfe_015_R_ceilinglight-a_w_outline.jpg,wolfe_015_R_ceilinglight-b_w_outline.jpg
A2SR85I8JMO1ZZ,4,wolfe_063_R_laptop-a_w_outline.jpg,wolfe_063_R_laptop-b_w_outline.jpg
A2SR85I8JMO1ZZ,5,wolfe_030_R_drawer-a_w_outline.jpg,wolfe_030_R_drawer-b_w_outline.jpg
A2SR85I8JMO1ZZ,6,wolfe_077_R_footrest-a_w_outline.jpg,wolfe_077_R_footrest-b_w_outline.jpg
A2SR85I8JMO1ZZ,7,wolfe_123_R_pot-a_w_outline.jpg,wolfe_123_R_pot-b_w_outline.jpg
A2SR85I8JMO1ZZ,8,wolfe_096_R_painting-a_w_outline.jpg,wolfe_096_R_painting-b_w_outline.jpg
A2SR85I8JMO1ZZ,9,wolfe_060_R_pillow-a_w_outline.jpg,wolfe_060_R_pillow-b_w_outline.jpg
A2SR85I8JMO1ZZ,10,wolfe_078_R_faucet-a_w_outline.jpg,wolfe_078_R_faucet-b_w_outline.jpg
A2SR85I8JMO1ZZ,11,wolfe_003_R_ducks-a_w_outline.jpg,wolfe_003_R_ducks-b_w_outline.jpg
A2SR85I8JMO1ZZ,12,wolfe_107_R_shirts-a_w_outline.jpg,wolfe_107_R_shirts-b_w_outline.jpg
A2SR85I8JMO1ZZ,13,wolfe_119_R_painting-a_w_outline.jpg,wolfe_119_R_painting-b_w_outline.jpg
A2SR85I8JMO1ZZ,14,wolfe_102_R_shoppingbag-a_w_outline.jpg,wolfe_102_R_shoppingbag-b_w_outline.jpg
A2SR85I8JMO1ZZ,15,wolfe_040_R_painting-a_w_outline.jpg,wolfe_040_R_painting-b_w_outline.jpg
A2SR85I8JMO1ZZ,16,wolfe_114_R_bird-a_w_outline.jpg,wolfe_114_R_bird-b_w_outline.jpg
A2SR85I8JMO1ZZ,17,wolfe_100_R_mirror-a_w_outline.jpg,wolfe_100_R_mirror-b_w_outline.jpg
A2SR85I8JMO1ZZ,18,wolfe_016_R_art-a_w_outline.jpg,wolfe_016_R_art-b_w_outline.jpg
A2SR85I8JMO1ZZ,19,wolfe_006_R_vase-a_w_outline.jpg,wolfe_006_R_vase-b_w_outline.jpg
A2SR85I8JMO1ZZ,20,wolfe_071_R_art-a_w_outline.jpg,wolfe_071_R_art-b_w_outline.jpg
A2SR85I8JMO1ZZ,21,wolfe_019_R_lamp_sized-a_w_outline.jpg,wolfe_019_R_lamp_sized-b_w_outline.jpg
A2SR85I8JMO1ZZ,22,wolfe_046_R_remote-a_w_outline.jpg,wolfe_046_R_remote-b_w_outline.jpg
A2SR85I8JMO1ZZ,23,wolfe_034_R_handle-a_w_outline.jpg,wolfe_034_R_handle-b_w_outline.jpg
A2SR85I8JMO1ZZ,24,wolfe_018_R_plant-a_w_outline.jpg,wolfe_018_R_plant-b_w_outline.jpg
A2SR85I8JMO1ZZ,25,wolfe_049_R_painting-a_w_outline.jpg,wolfe_049_R_painting-b_w_outline.jpg
A2SR85I8JMO1ZZ,26,wolfe_017_R_wood-a_w_outline.jpg,wolfe_017_R_wood-b_w_outline.jpg
A2SR85I8JMO1ZZ,27,wolfe_062_R_flowers-a_w_outline.jpg,wolfe_062_R_flowers-b_w_outline.jpg
A2SR85I8JMO1ZZ,28,wolfe_085_R_switchboard-a_w_outline.jpg,wolfe_085_R_switchboard-b_w_outline.jpg
A2SR85I8JMO1ZZ,29,wolfe_009_R_carpet-a_w_outline.jpg,wolfe_009_R_carpet-b_w_outline.jpg
A2SR85I8JMO1ZZ,30,wolfe_111_R_pot-a_w_outline.jpg,wolfe_111_R_pot-b_w_outline.jpg
