workerId,trial_num,image_a,image_b
A7OZPNXIVO1FX,1,wolfe_image-125-a_w_outline.jpg,wolfe_image-125-b_w_outline.jpg
A7OZPNXIVO1FX,2,wolfe_image-032-a_w_outline.jpg,wolfe_image-032-b_w_outline.jpg
A7OZPNXIVO1FX,3,wolfe_image-094-a_w_outline.jpg,wolfe_image-094-b_w_outline.jpg
A7OZPNXIVO1FX,4,wolfe_image-041-a_w_outline.jpg,wolfe_image-041-b_w_outline.jpg
A7OZPNXIVO1FX,5,wolfe_image-050-a_w_outline.jpg,wolfe_image-050-b_w_outline.jpg
A7OZPNXIVO1FX,6,wolfe_image-110-a_w_outline.jpg,wolfe_image-110-b_w_outline.jpg
A7OZPNXIVO1FX,7,wolfe_image-076-a_w_outline.jpg,wolfe_image-076-b_w_outline.jpg
A7OZPNXIVO1FX,8,wolfe_image-047-a_w_outline.jpg,wolfe_image-047-b_w_outline.jpg
A7OZPNXIVO1FX,9,wolfe_image-121-a_w_outline.jpg,wolfe_image-121-b_w_outline.jpg
A7OZPNXIVO1FX,10,wolfe_image-088-a_w_outline.jpg,wolfe_image-088-b_w_outline.jpg
A7OZPNXIVO1FX,11,wolfe_image-020-a_w_outline.jpg,wolfe_image-020-b_w_outline.jpg
A7OZPNXIVO1FX,12,wolfe_image-048-a_w_outline.jpg,wolfe_image-048-b_w_outline.jpg
A7OZPNXIVO1FX,13,wolfe_image-011-a_w_outline.jpg,wolfe_image-011-b_w_outline.jpg
A7OZPNXIVO1FX,14,wolfe_image-116-a_w_outline.jpg,wolfe_image-116-b_w_outline.jpg
A7OZPNXIVO1FX,15,wolfe_image-033-a_w_outline.jpg,wolfe_image-033-b_w_outline.jpg
A7OZPNXIVO1FX,16,wolfe_image-123-a_w_outline.jpg,wolfe_image-123-b_w_outline.jpg
A7OZPNXIVO1FX,17,wolfe_image-120-a_w_outline.jpg,wolfe_image-120-b_w_outline.jpg
A7OZPNXIVO1FX,18,wolfe_image-092-a_w_outline.jpg,wolfe_image-092-b_w_outline.jpg
A7OZPNXIVO1FX,19,wolfe_image-082-a_w_outline.jpg,wolfe_image-082-b_w_outline.jpg
A7OZPNXIVO1FX,20,wolfe_image-136-a_w_outline.jpg,wolfe_image-136-b_w_outline.jpg
A7OZPNXIVO1FX,21,wolfe_image-114-a_w_outline.jpg,wolfe_image-114-b_w_outline.jpg
A7OZPNXIVO1FX,22,wolfe_image-007-a_w_outline.jpg,wolfe_image-007-b_w_outline.jpg
A7OZPNXIVO1FX,23,wolfe_image-119-a_w_outline.jpg,wolfe_image-119-b_w_outline.jpg
A7OZPNXIVO1FX,24,wolfe_image-134-a_w_outline.jpg,wolfe_image-134-b_w_outline.jpg
A7OZPNXIVO1FX,25,wolfe_image-042-a_w_outline.jpg,wolfe_image-042-b_w_outline.jpg
A7OZPNXIVO1FX,26,wolfe_image-081-a_w_outline.jpg,wolfe_image-081-b_w_outline.jpg
A7OZPNXIVO1FX,27,wolfe_image-046-a_w_outline.jpg,wolfe_image-046-b_w_outline.jpg
A7OZPNXIVO1FX,28,wolfe_image-016-a_w_outline.jpg,wolfe_image-016-b_w_outline.jpg
A7OZPNXIVO1FX,29,wolfe_image-100-a_w_outline.jpg,wolfe_image-100-b_w_outline.jpg
A7OZPNXIVO1FX,30,wolfe_image-118-a_w_outline.jpg,wolfe_image-118-b_w_outline.jpg
