workerId,trial_num,image_a,image_b
A2RVEG53L48BAE,1,wolfe_image-044-a_w_outline.jpg,wolfe_image-044-b_w_outline.jpg
A2RVEG53L48BAE,2,wolfe_image-126-a_w_outline.jpg,wolfe_image-126-b_w_outline.jpg
A2RVEG53L48BAE,3,wolfe_image-124-a_w_outline.jpg,wolfe_image-124-b_w_outline.jpg
A2RVEG53L48BAE,4,wolfe_image-091-a_w_outline.jpg,wolfe_image-091-b_w_outline.jpg
A2RVEG53L48BAE,5,wolfe_image-116-a_w_outline.jpg,wolfe_image-116-b_w_outline.jpg
A2RVEG53L48BAE,6,wolfe_image-123-a_w_outline.jpg,wolfe_image-123-b_w_outline.jpg
A2RVEG53L48BAE,7,wolfe_image-017-a_w_outline.jpg,wolfe_image-017-b_w_outline.jpg
A2RVEG53L48BAE,8,wolfe_image-136-a_w_outline.jpg,wolfe_image-136-b_w_outline.jpg
A2RVEG53L48BAE,9,wolfe_image-101-a_w_outline.jpg,wolfe_image-101-b_w_outline.jpg
A2RVEG53L48BAE,10,wolfe_image-047-a_w_outline.jpg,wolfe_image-047-b_w_outline.jpg
A2RVEG53L48BAE,11,wolfe_image-102-a_w_outline.jpg,wolfe_image-102-b_w_outline.jpg
A2RVEG53L48BAE,12,wolfe_image-028-a_w_outline.jpg,wolfe_image-028-b_w_outline.jpg
A2RVEG53L48BAE,13,wolfe_image-005-a_w_outline.jpg,wolfe_image-005-b_w_outline.jpg
A2RVEG53L48BAE,14,wolfe_image-103-a_w_outline.jpg,wolfe_image-103-b_w_outline.jpg
A2RVEG53L48BAE,15,wolfe_image-011-a_w_outline.jpg,wolfe_image-011-b_w_outline.jpg
A2RVEG53L48BAE,16,wolfe_image-108-a_w_outline.jpg,wolfe_image-108-b_w_outline.jpg
A2RVEG53L48BAE,17,wolfe_image-045-a_w_outline.jpg,wolfe_image-045-b_w_outline.jpg
A2RVEG53L48BAE,18,wolfe_image-020-a_w_outline.jpg,wolfe_image-020-b_w_outline.jpg
A2RVEG53L48BAE,19,wolfe_image-133-a_w_outline.jpg,wolfe_image-133-b_w_outline.jpg
A2RVEG53L48BAE,20,wolfe_image-127-a_w_outline.jpg,wolfe_image-127-b_w_outline.jpg
A2RVEG53L48BAE,21,wolfe_image-033-a_w_outline.jpg,wolfe_image-033-b_w_outline.jpg
A2RVEG53L48BAE,22,wolfe_image-129-a_w_outline.jpg,wolfe_image-129-b_w_outline.jpg
A2RVEG53L48BAE,23,wolfe_image-039-a_w_outline.jpg,wolfe_image-039-b_w_outline.jpg
A2RVEG53L48BAE,24,wolfe_image-040-a_w_outline.jpg,wolfe_image-040-b_w_outline.jpg
A2RVEG53L48BAE,25,wolfe_image-096-a_w_outline.jpg,wolfe_image-096-b_w_outline.jpg
A2RVEG53L48BAE,26,wolfe_image-098-a_w_outline.jpg,wolfe_image-098-b_w_outline.jpg
A2RVEG53L48BAE,27,wolfe_image-114-a_w_outline.jpg,wolfe_image-114-b_w_outline.jpg
A2RVEG53L48BAE,28,wolfe_image-021-a_w_outline.jpg,wolfe_image-021-b_w_outline.jpg
A2RVEG53L48BAE,29,wolfe_image-027-a_w_outline.jpg,wolfe_image-027-b_w_outline.jpg
A2RVEG53L48BAE,30,wolfe_image-099-a_w_outline.jpg,wolfe_image-099-b_w_outline.jpg
