workerId,trial_num,image_a,image_b
A1K61OKMPRZUML,1,wolfe_image-077-a_w_outline.jpg,wolfe_image-077-b_w_outline.jpg
A1K61OKMPRZUML,2,wolfe_image-114-a_w_outline.jpg,wolfe_image-114-b_w_outline.jpg
A1K61OKMPRZUML,3,wolfe_image-127-a_w_outline.jpg,wolfe_image-127-b_w_outline.jpg
A1K61OKMPRZUML,4,wolfe_image-100-a_w_outline.jpg,wolfe_image-100-b_w_outline.jpg
A1K61OKMPRZUML,5,wolfe_image-005-a_w_outline.jpg,wolfe_image-005-b_w_outline.jpg
A1K61OKMPRZUML,6,wolfe_image-023-a_w_outline.jpg,wolfe_image-023-b_w_outline.jpg
A1K61OKMPRZUML,7,wolfe_image-115-a_w_outline.jpg,wolfe_image-115-b_w_outline.jpg
A1K61OKMPRZUML,8,wolfe_image-046-a_w_outline.jpg,wolfe_image-046-b_w_outline.jpg
A1K61OKMPRZUML,9,wolfe_image-132-a_w_outline.jpg,wolfe_image-132-b_w_outline.jpg
A1K61OKMPRZUML,10,wolfe_image-106-a_w_outline.jpg,wolfe_image-106-b_w_outline.jpg
A1K61OKMPRZUML,11,wolfe_image-045-a_w_outline.jpg,wolfe_image-045-b_w_outline.jpg
A1K61OKMPRZUML,12,wolfe_image-098-a_w_outline.jpg,wolfe_image-098-b_w_outline.jpg
A1K61OKMPRZUML,13,wolfe_image-008-a_w_outline.jpg,wolfe_image-008-b_w_outline.jpg
A1K61OKMPRZUML,14,wolfe_image-109-a_w_outline.jpg,wolfe_image-109-b_w_outline.jpg
A1K61OKMPRZUML,15,wolfe_image-126-a_w_outline.jpg,wolfe_image-126-b_w_outline.jpg
A1K61OKMPRZUML,16,wolfe_image-015-a_w_outline.jpg,wolfe_image-015-b_w_outline.jpg
A1K61OKMPRZUML,17,wolfe_image-118-a_w_outline.jpg,wolfe_image-118-b_w_outline.jpg
A1K61OKMPRZUML,18,wolfe_image-042-a_w_outline.jpg,wolfe_image-042-b_w_outline.jpg
A1K61OKMPRZUML,19,wolfe_image-093-a_w_outline.jpg,wolfe_image-093-b_w_outline.jpg
A1K61OKMPRZUML,20,wolfe_image-007-a_w_outline.jpg,wolfe_image-007-b_w_outline.jpg
A1K61OKMPRZUML,21,wolfe_image-084-a_w_outline.jpg,wolfe_image-084-b_w_outline.jpg
A1K61OKMPRZUML,22,wolfe_image-044-a_w_outline.jpg,wolfe_image-044-b_w_outline.jpg
A1K61OKMPRZUML,23,wolfe_image-105-a_w_outline.jpg,wolfe_image-105-b_w_outline.jpg
A1K61OKMPRZUML,24,wolfe_image-101-a_w_outline.jpg,wolfe_image-101-b_w_outline.jpg
A1K61OKMPRZUML,25,wolfe_image-097-a_w_outline.jpg,wolfe_image-097-b_w_outline.jpg
A1K61OKMPRZUML,26,wolfe_image-095-a_w_outline.jpg,wolfe_image-095-b_w_outline.jpg
A1K61OKMPRZUML,27,wolfe_image-081-a_w_outline.jpg,wolfe_image-081-b_w_outline.jpg
A1K61OKMPRZUML,28,wolfe_image-002-a_w_outline.jpg,wolfe_image-002-b_w_outline.jpg
A1K61OKMPRZUML,29,wolfe_image-096-a_w_outline.jpg,wolfe_image-096-b_w_outline.jpg
A1K61OKMPRZUML,30,wolfe_image-103-a_w_outline.jpg,wolfe_image-103-b_w_outline.jpg
