workerId,trial_num,image_a,image_b
A1F669OTXWIJW0,1,wolfe_image-028-a_w_outline.jpg,wolfe_image-028-b_w_outline.jpg
A1F669OTXWIJW0,2,wolfe_image-038-a_w_outline.jpg,wolfe_image-038-b_w_outline.jpg
A1F669OTXWIJW0,3,wolfe_image-123-a_w_outline.jpg,wolfe_image-123-b_w_outline.jpg
A1F669OTXWIJW0,4,wolfe_image-040-a_w_outline.jpg,wolfe_image-040-b_w_outline.jpg
A1F669OTXWIJW0,5,wolfe_image-111-a_w_outline.jpg,wolfe_image-111-b_w_outline.jpg
A1F669OTXWIJW0,6,wolfe_image-084-a_w_outline.jpg,wolfe_image-084-b_w_outline.jpg
A1F669OTXWIJW0,7,wolfe_image-101-a_w_outline.jpg,wolfe_image-101-b_w_outline.jpg
A1F669OTXWIJW0,8,wolfe_image-079-a_w_outline.jpg,wolfe_image-079-b_w_outline.jpg
A1F669OTXWIJW0,9,wolfe_image-118-a_w_outline.jpg,wolfe_image-118-b_w_outline.jpg
A1F669OTXWIJW0,10,wolfe_image-049-a_w_outline.jpg,wolfe_image-049-b_w_outline.jpg
A1F669OTXWIJW0,11,wolfe_image-098-a_w_outline.jpg,wolfe_image-098-b_w_outline.jpg
A1F669OTXWIJW0,12,wolfe_image-106-a_w_outline.jpg,wolfe_image-106-b_w_outline.jpg
A1F669OTXWIJW0,13,wolfe_image-125-a_w_outline.jpg,wolfe_image-125-b_w_outline.jpg
A1F669OTXWIJW0,14,wolfe_image-112-a_w_outline.jpg,wolfe_image-112-b_w_outline.jpg
A1F669OTXWIJW0,15,wolfe_image-039-a_w_outline.jpg,wolfe_image-039-b_w_outline.jpg
A1F669OTXWIJW0,16,wolfe_image-105-a_w_outline.jpg,wolfe_image-105-b_w_outline.jpg
A1F669OTXWIJW0,17,wolfe_image-032-a_w_outline.jpg,wolfe_image-032-b_w_outline.jpg
A1F669OTXWIJW0,18,wolfe_image-027-a_w_outline.jpg,wolfe_image-027-b_w_outline.jpg
A1F669OTXWIJW0,19,wolfe_image-127-a_w_outline.jpg,wolfe_image-127-b_w_outline.jpg
A1F669OTXWIJW0,20,wolfe_image-102-a_w_outline.jpg,wolfe_image-102-b_w_outline.jpg
A1F669OTXWIJW0,21,wolfe_image-021-a_w_outline.jpg,wolfe_image-021-b_w_outline.jpg
A1F669OTXWIJW0,22,wolfe_image-019-a_w_outline.jpg,wolfe_image-019-b_w_outline.jpg
A1F669OTXWIJW0,23,wolfe_image-108-a_w_outline.jpg,wolfe_image-108-b_w_outline.jpg
A1F669OTXWIJW0,24,wolfe_image-116-a_w_outline.jpg,wolfe_image-116-b_w_outline.jpg
A1F669OTXWIJW0,25,wolfe_image-104-a_w_outline.jpg,wolfe_image-104-b_w_outline.jpg
A1F669OTXWIJW0,26,wolfe_image-035-a_w_outline.jpg,wolfe_image-035-b_w_outline.jpg
A1F669OTXWIJW0,27,wolfe_image-008-a_w_outline.jpg,wolfe_image-008-b_w_outline.jpg
A1F669OTXWIJW0,28,wolfe_image-124-a_w_outline.jpg,wolfe_image-124-b_w_outline.jpg
A1F669OTXWIJW0,29,wolfe_image-029-a_w_outline.jpg,wolfe_image-029-b_w_outline.jpg
A1F669OTXWIJW0,30,wolfe_image-090-a_w_outline.jpg,wolfe_image-090-b_w_outline.jpg
