consent_response.keys,consent_response.rt,key_resp_2.keys,key_resp_2.rt,user_resp.keys,user_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,image_1_text,image_2_text,database,image,number,age,worker_ID,date,expName,psychopyVersion,OS,frameRate,hitId,workerId,assignmentId,a,tp_a,b,tp_b,c,tp_c,catch_same_resp.keys,catch_same_resp.rt,image_1_text_catch_same,image_2_text_catch_same,image_catch_same,catch_different_resp.keys,catch_different_resp.rt,image_1_text_catch_different,image_2_text_catch_different,image_catch_different
space,12.37089,space,21.82755,4,15.75917,0,0,0,26,1,a group of people wearing red robes while a man in an orange jacket watches,a group of people wearing red robes while a man in a green jacket watches,wolfe1,image-099,1,56,A1I72NHC21347A,2021-01-11_09h07.21.531,MetaAwareness,2020.1.2,Win32,60,3MWOYZD5WWROQR9Z7D8UGYLOWB1ONP,A1I72NHC21347A,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,MSRJ3,MSRJ3,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,268253,268253,,,,,,,,,,
,,,,4,11.51984,0,1,1,21,1,"several people lined up to cliff jump into the water, a boy being pulled out of the water has a purple life jacket on","several people lined up to clidd jump into the water, a boy being pulled out of the water has a green life jacket on",wolfe1,image-128,3,56,A1I72NHC21347A,2021-01-11_09h07.21.531,MetaAwareness,2020.1.2,Win32,60,3MWOYZD5WWROQR9Z7D8UGYLOWB1ONP,A1I72NHC21347A,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,MSRJ3,MSRJ3,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,268253,268253,,,,,,,,,,
,,,,3,5.240105,0,2,2,25,1,3 men are standing outside with a blue fence behind them,3 men are standing outside with a yellow fence behind them ,wolfe1,image-114,1,56,A1I72NHC21347A,2021-01-11_09h07.21.531,MetaAwareness,2020.1.2,Win32,60,3MWOYZD5WWROQR9Z7D8UGYLOWB1ONP,A1I72NHC21347A,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,MSRJ3,MSRJ3,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,268253,268253,,,,,,,,,,
,,,,4,13.14733,0,3,3,1,1,five female college graduates wearing their red graduation uniforms jump for joy in a courtyard near one of their college buildings with a bench behind them,five femail college graduates wearing their red graduation uniforms jump for joy in a courtyard near one of their college buildings with no bench behind them,wolfe1,image-005,5,56,A1I72NHC21347A,2021-01-11_09h07.21.531,MetaAwareness,2020.1.2,Win32,60,3MWOYZD5WWROQR9Z7D8UGYLOWB1ONP,A1I72NHC21347A,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,MSRJ3,MSRJ3,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,268253,268253,,,,,,,,,,
,,,,5,7.004225,0,4,4,5,1,students sit on the grass while having class outside.  there is a white object on the grass in the foreground,students sit on the grass while having class outside.  there are no objects on the grass in the foreground,wolfe1,image-028,3,56,A1I72NHC21347A,2021-01-11_09h07.21.531,MetaAwareness,2020.1.2,Win32,60,3MWOYZD5WWROQR9Z7D8UGYLOWB1ONP,A1I72NHC21347A,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,MSRJ3,MSRJ3,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,268253,268253,,,,,,,,,,
,,,,3,7.68482,0,5,5,15,1,a man in a red shirt is amoung the crowd,a man in a blue shirt is among the crowd,wolfe1,image-112,4,56,A1I72NHC21347A,2021-01-11_09h07.21.531,MetaAwareness,2020.1.2,Win32,60,3MWOYZD5WWROQR9Z7D8UGYLOWB1ONP,A1I72NHC21347A,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,MSRJ3,MSRJ3,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,268253,268253,,,,,,,,,,
,,,,3,8.23424,0,6,6,2,1,"behind the jumping female graduates, there is a bench",behind the jumping female graduates there is grass,wolfe1,image-005,8,56,A1I72NHC21347A,2021-01-11_09h07.21.531,MetaAwareness,2020.1.2,Win32,60,3MWOYZD5WWROQR9Z7D8UGYLOWB1ONP,A1I72NHC21347A,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,MSRJ3,MSRJ3,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,268253,268253,,,,,,,,,,
,,,,3,6.60086,0,7,7,3,1,"a group of people rock climbing, one of the climbers is wearing red",a group of people rock cimbing,wolfe1,image-019,1,56,A1I72NHC21347A,2021-01-11_09h07.21.531,MetaAwareness,2020.1.2,Win32,60,3MWOYZD5WWROQR9Z7D8UGYLOWB1ONP,A1I72NHC21347A,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,MSRJ3,MSRJ3,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,268253,268253,,,,,,,,,,
,,,,4,6.773155,0,8,8,19,1,a grassy outdoor seating area with a red surfboard leaning against the wall,a grassy outdoor seating area with a blue surfboard leaning against the wall,wolfe1,image-133,6,56,A1I72NHC21347A,2021-01-11_09h07.21.531,MetaAwareness,2020.1.2,Win32,60,3MWOYZD5WWROQR9Z7D8UGYLOWB1ONP,A1I72NHC21347A,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,MSRJ3,MSRJ3,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,268253,268253,,,,,,,,,,
,,,,4,3.4814,0,9,9,16,1,people standing under a blue canopy at a farmer's market,people standing under a red canopy at a farmer's market,wolfe1,image-117,2,56,A1I72NHC21347A,2021-01-11_09h07.21.531,MetaAwareness,2020.1.2,Win32,60,3MWOYZD5WWROQR9Z7D8UGYLOWB1ONP,A1I72NHC21347A,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,MSRJ3,MSRJ3,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,268253,268253,,,,,,,,,,
,,,,3,6.4756,0,10,10,4,1,a street market has a lot of people and two towering trees in the background.,a street market has a lot of people and one towering tree in the background,wolfe1,image-025,5,56,A1I72NHC21347A,2021-01-11_09h07.21.531,MetaAwareness,2020.1.2,Win32,60,3MWOYZD5WWROQR9Z7D8UGYLOWB1ONP,A1I72NHC21347A,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,MSRJ3,MSRJ3,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,268253,268253,,,,,,,,,,
,,,,4,3.871005,0,11,11,29,1,a girl walks with her friend and her black and blue backpack,a girl walks with her friend and her black and green backpack,wolfe1,image-094,2,56,A1I72NHC21347A,2021-01-11_09h07.21.531,MetaAwareness,2020.1.2,Win32,60,3MWOYZD5WWROQR9Z7D8UGYLOWB1ONP,A1I72NHC21347A,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,MSRJ3,MSRJ3,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,268253,268253,,,,,,,,,,
,,,,4,3.073955,0,12,12,17,1,people sitting by a lake with a yellow sign by the water.,people sitting by a lake with a red sign by the lake.,wolfe1,image-119,2,56,A1I72NHC21347A,2021-01-11_09h07.21.531,MetaAwareness,2020.1.2,Win32,60,3MWOYZD5WWROQR9Z7D8UGYLOWB1ONP,A1I72NHC21347A,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,MSRJ3,MSRJ3,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,268253,268253,,,,,,,,,,
,,,,2,5.4538,0,13,13,13,1,three golfers contemplate a ball in front of a green roofed house,three golfers contemplate a ball in front of a gray roofed house,wolfe1,image-108,4,56,A1I72NHC21347A,2021-01-11_09h07.21.531,MetaAwareness,2020.1.2,Win32,60,3MWOYZD5WWROQR9Z7D8UGYLOWB1ONP,A1I72NHC21347A,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,MSRJ3,MSRJ3,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,268253,268253,,,,,,,,,,
,,,,3,7.5143,0,14,14,12,1,a bowl of various colored candles with a green and blue on top along with clay figurines on  a grave,a bowl of various colored candles with a green and purple on top along with clay figurines on a grave,wolfe1,image-107,3,56,A1I72NHC21347A,2021-01-11_09h07.21.531,MetaAwareness,2020.1.2,Win32,60,3MWOYZD5WWROQR9Z7D8UGYLOWB1ONP,A1I72NHC21347A,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,MSRJ3,MSRJ3,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,268253,268253,,,,,,,,,,
,,,,3,2.67438,0,15,15,24,1,a clothing store with red clothing on the signage.,a clothing store with yellow clothing on the signage. ,wolfe1,image-113,3,56,A1I72NHC21347A,2021-01-11_09h07.21.531,MetaAwareness,2020.1.2,Win32,60,3MWOYZD5WWROQR9Z7D8UGYLOWB1ONP,A1I72NHC21347A,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,MSRJ3,MSRJ3,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,268253,268253,,,,,,,,,,
,,,,4,9.024165,0,16,16,10,1,everyone are exercising in the photo and one lady wearing white color shoe,everyone are exercising in the photo and one lady wearing purple color shoe,wolfe1,image-092,5,56,A1I72NHC21347A,2021-01-11_09h07.21.531,MetaAwareness,2020.1.2,Win32,60,3MWOYZD5WWROQR9Z7D8UGYLOWB1ONP,A1I72NHC21347A,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,MSRJ3,MSRJ3,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,268253,268253,,,,,,,,,,
,,,,4,5.457665,0,17,17,8,1,"two athletes playing soccer, one of them wearing a pink shoe and a blue one","two athletes playing soccer, one of them wearing a pink shoe and a green one",wolfe1,image-082,4,56,A1I72NHC21347A,2021-01-11_09h07.21.531,MetaAwareness,2020.1.2,Win32,60,3MWOYZD5WWROQR9Z7D8UGYLOWB1ONP,A1I72NHC21347A,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,MSRJ3,MSRJ3,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,268253,268253,,,,,,,,,,
,,,,3,7.966235,0,18,18,23,1,people are watching animals at the farm where some of the chickens are on both sides of the fence,people are watching animals at a farm with the chickens all on the same sid of the fence as the people are on,wolfe1,image-009,2,56,A1I72NHC21347A,2021-01-11_09h07.21.531,MetaAwareness,2020.1.2,Win32,60,3MWOYZD5WWROQR9Z7D8UGYLOWB1ONP,A1I72NHC21347A,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,MSRJ3,MSRJ3,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,268253,268253,,,,,,,,,,
,,,,3,6.33773,0,19,19,6,1,four sailboats in the water next to two jet skis approaching a speedboat.,four sailboats in the water next to two jet skis.,wolfe1,image-035,2,56,A1I72NHC21347A,2021-01-11_09h07.21.531,MetaAwareness,2020.1.2,Win32,60,3MWOYZD5WWROQR9Z7D8UGYLOWB1ONP,A1I72NHC21347A,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,MSRJ3,MSRJ3,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,268253,268253,,,,,,,,,,
,,,,3,7.306405,0,20,20,18,1,a relaxing looking outside seating area next to a blue house. there is a red surfboard leaned up against the house.,a relaing looking outside seating area next to a blue house. there is a green surfboard leaned up against the house.,wolfe1,image-133,1,56,A1I72NHC21347A,2021-01-11_09h07.21.531,MetaAwareness,2020.1.2,Win32,60,3MWOYZD5WWROQR9Z7D8UGYLOWB1ONP,A1I72NHC21347A,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,MSRJ3,MSRJ3,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,268253,268253,,,,,,,,,,
,,,,4,6.220035,0,21,21,28,1,several children are playing in a grass field together.the child furthest away is wearing a red shirt.,several children are playing in a grass frield toether. the child furthest away is wearing a purple shirt,wolfe1,image-086,1,56,A1I72NHC21347A,2021-01-11_09h07.21.531,MetaAwareness,2020.1.2,Win32,60,3MWOYZD5WWROQR9Z7D8UGYLOWB1ONP,A1I72NHC21347A,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,MSRJ3,MSRJ3,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,268253,268253,,,,,,,,,,
,,,,3,4.094505,0,22,22,0,1,five girls jump in the air in their cap and gowns while standing in front of a bench,five girls jump in the air in their cap and gowns while standing in front of a tree,wolfe1,image-005,1,56,A1I72NHC21347A,2021-01-11_09h07.21.531,MetaAwareness,2020.1.2,Win32,60,3MWOYZD5WWROQR9Z7D8UGYLOWB1ONP,A1I72NHC21347A,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,MSRJ3,MSRJ3,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,3JRJSWSMQIOYWG1ULIQLQROSD9LE3E,268253,268253,,,,,,,,,,
