consent_response.keys,consent_response.rt,key_resp_2.keys,key_resp_2.rt,Airplane_resp.keys,Airplane_resp.rt,Boat_resp.keys,Boat_resp.rt,user_resp.keys,user_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,workerId,trial_num,image_a,image_b,age,gender (m/f),worker_ID,date,expName,psychopyVersion,OS,frameRate,hitId,assignmentId,a,tp_a,b,tp_b,c,tp_c,Cow_resp.keys,Cow_resp.rt,Garden_resp.keys,Garden_resp.rt
space,6.270925,space,25.223265,5,3.401415,5,3.23004,1,5.06139,0,0,0,21,1,A2FAJQUVSEXZRN,71,wolfe_image-096-a_w_outline.jpg,wolfe_image-096-b_w_outline.jpg,42,m,A2FAJQUVSEXZRN,2020-12-10_09h44.34.650,MetaAwareness,2020.1.2,Win32,60,3BFF0DJK8YF1JW6CBQBF921HHKPTSU,37KGEN7NJ4T90WV7SU33X6QXSX7PPG,NEK70,NEK70,37KGEN7NJ4T90WV7SU33X6QXSX7PPG,37KGEN7NJ4T90WV7SU33X6QXSX7PPG,263090,263090,,,,
,,,,,,,,3,6.80148,0,1,1,12,1,A2FAJQUVSEXZRN,45,wolfe_image-045-a_w_outline.jpg,wolfe_image-045-b_w_outline.jpg,42,m,A2FAJQUVSEXZRN,2020-12-10_09h44.34.650,MetaAwareness,2020.1.2,Win32,60,3BFF0DJK8YF1JW6CBQBF921HHKPTSU,37KGEN7NJ4T90WV7SU33X6QXSX7PPG,NEK70,NEK70,37KGEN7NJ4T90WV7SU33X6QXSX7PPG,37KGEN7NJ4T90WV7SU33X6QXSX7PPG,263090,263090,,,,
,,,,,,,,4,6.239035,0,2,2,17,1,A2FAJQUVSEXZRN,57,wolfe_image-082-a_w_outline.jpg,wolfe_image-082-b_w_outline.jpg,42,m,A2FAJQUVSEXZRN,2020-12-10_09h44.34.650,MetaAwareness,2020.1.2,Win32,60,3BFF0DJK8YF1JW6CBQBF921HHKPTSU,37KGEN7NJ4T90WV7SU33X6QXSX7PPG,NEK70,NEK70,37KGEN7NJ4T90WV7SU33X6QXSX7PPG,37KGEN7NJ4T90WV7SU33X6QXSX7PPG,263090,263090,,,,
,,,,,,,,1,3.915725,0,3,3,6,1,A2FAJQUVSEXZRN,27,wolfe_image-027-a_w_outline.jpg,wolfe_image-027-b_w_outline.jpg,42,m,A2FAJQUVSEXZRN,2020-12-10_09h44.34.650,MetaAwareness,2020.1.2,Win32,60,3BFF0DJK8YF1JW6CBQBF921HHKPTSU,37KGEN7NJ4T90WV7SU33X6QXSX7PPG,NEK70,NEK70,37KGEN7NJ4T90WV7SU33X6QXSX7PPG,37KGEN7NJ4T90WV7SU33X6QXSX7PPG,263090,263090,,,,
,,,,,,,,3,9.15515,0,4,4,5,1,A2FAJQUVSEXZRN,22,wolfe_image-022-a_w_outline.jpg,wolfe_image-022-b_w_outline.jpg,42,m,A2FAJQUVSEXZRN,2020-12-10_09h44.34.650,MetaAwareness,2020.1.2,Win32,60,3BFF0DJK8YF1JW6CBQBF921HHKPTSU,37KGEN7NJ4T90WV7SU33X6QXSX7PPG,NEK70,NEK70,37KGEN7NJ4T90WV7SU33X6QXSX7PPG,37KGEN7NJ4T90WV7SU33X6QXSX7PPG,263090,263090,,,,
,,,,,,,,3,8.62748,0,5,5,25,1,A2FAJQUVSEXZRN,94,wolfe_image-119-a_w_outline.jpg,wolfe_image-119-b_w_outline.jpg,42,m,A2FAJQUVSEXZRN,2020-12-10_09h44.34.650,MetaAwareness,2020.1.2,Win32,60,3BFF0DJK8YF1JW6CBQBF921HHKPTSU,37KGEN7NJ4T90WV7SU33X6QXSX7PPG,NEK70,NEK70,37KGEN7NJ4T90WV7SU33X6QXSX7PPG,37KGEN7NJ4T90WV7SU33X6QXSX7PPG,263090,263090,,,,
,,,,,,,,3,6.14794,0,6,6,24,1,A2FAJQUVSEXZRN,89,wolfe_image-114-a_w_outline.jpg,wolfe_image-114-b_w_outline.jpg,42,m,A2FAJQUVSEXZRN,2020-12-10_09h44.34.650,MetaAwareness,2020.1.2,Win32,60,3BFF0DJK8YF1JW6CBQBF921HHKPTSU,37KGEN7NJ4T90WV7SU33X6QXSX7PPG,NEK70,NEK70,37KGEN7NJ4T90WV7SU33X6QXSX7PPG,37KGEN7NJ4T90WV7SU33X6QXSX7PPG,263090,263090,,,,
,,,,,,,,4,3.230225,0,7,7,8,1,A2FAJQUVSEXZRN,33,wolfe_image-033-a_w_outline.jpg,wolfe_image-033-b_w_outline.jpg,42,m,A2FAJQUVSEXZRN,2020-12-10_09h44.34.650,MetaAwareness,2020.1.2,Win32,60,3BFF0DJK8YF1JW6CBQBF921HHKPTSU,37KGEN7NJ4T90WV7SU33X6QXSX7PPG,NEK70,NEK70,37KGEN7NJ4T90WV7SU33X6QXSX7PPG,37KGEN7NJ4T90WV7SU33X6QXSX7PPG,263090,263090,,,,
,,,,,,,,1,4.424395,0,8,8,9,1,A2FAJQUVSEXZRN,35,wolfe_image-035-a_w_outline.jpg,wolfe_image-035-b_w_outline.jpg,42,m,A2FAJQUVSEXZRN,2020-12-10_09h44.34.650,MetaAwareness,2020.1.2,Win32,60,3BFF0DJK8YF1JW6CBQBF921HHKPTSU,37KGEN7NJ4T90WV7SU33X6QXSX7PPG,NEK70,NEK70,37KGEN7NJ4T90WV7SU33X6QXSX7PPG,37KGEN7NJ4T90WV7SU33X6QXSX7PPG,263090,263090,,,,
,,,,,,,,3,4.00593,0,9,9,2,1,A2FAJQUVSEXZRN,19,wolfe_image-019-a_w_outline.jpg,wolfe_image-019-b_w_outline.jpg,42,m,A2FAJQUVSEXZRN,2020-12-10_09h44.34.650,MetaAwareness,2020.1.2,Win32,60,3BFF0DJK8YF1JW6CBQBF921HHKPTSU,37KGEN7NJ4T90WV7SU33X6QXSX7PPG,NEK70,NEK70,37KGEN7NJ4T90WV7SU33X6QXSX7PPG,37KGEN7NJ4T90WV7SU33X6QXSX7PPG,263090,263090,,,,
,,,,,,,,1,4.673075,0,10,10,28,1,A2FAJQUVSEXZRN,108,wolfe_image-133-a_w_outline.jpg,wolfe_image-133-b_w_outline.jpg,42,m,A2FAJQUVSEXZRN,2020-12-10_09h44.34.650,MetaAwareness,2020.1.2,Win32,60,3BFF0DJK8YF1JW6CBQBF921HHKPTSU,37KGEN7NJ4T90WV7SU33X6QXSX7PPG,NEK70,NEK70,37KGEN7NJ4T90WV7SU33X6QXSX7PPG,37KGEN7NJ4T90WV7SU33X6QXSX7PPG,263090,263090,,,,
,,,,,,,,3,9.014225,0,11,11,11,1,A2FAJQUVSEXZRN,39,wolfe_image-039-a_w_outline.jpg,wolfe_image-039-b_w_outline.jpg,42,m,A2FAJQUVSEXZRN,2020-12-10_09h44.34.650,MetaAwareness,2020.1.2,Win32,60,3BFF0DJK8YF1JW6CBQBF921HHKPTSU,37KGEN7NJ4T90WV7SU33X6QXSX7PPG,NEK70,NEK70,37KGEN7NJ4T90WV7SU33X6QXSX7PPG,37KGEN7NJ4T90WV7SU33X6QXSX7PPG,263090,263090,,,,
,,,,,,,,3,4.27583,0,12,12,7,1,A2FAJQUVSEXZRN,30,wolfe_image-030-a_w_outline.jpg,wolfe_image-030-b_w_outline.jpg,42,m,A2FAJQUVSEXZRN,2020-12-10_09h44.34.650,MetaAwareness,2020.1.2,Win32,60,3BFF0DJK8YF1JW6CBQBF921HHKPTSU,37KGEN7NJ4T90WV7SU33X6QXSX7PPG,NEK70,NEK70,37KGEN7NJ4T90WV7SU33X6QXSX7PPG,37KGEN7NJ4T90WV7SU33X6QXSX7PPG,263090,263090,,,,
