consent_response.keys,consent_response.rt,key_resp_2.keys,key_resp_2.rt,Airplane_resp.keys,Airplane_resp.rt,Boat_resp.keys,Boat_resp.rt,user_resp.keys,user_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,workerId,trial_num,image_a,image_b,age,gender (m/f),worker_ID,date,expName,psychopyVersion,OS,frameRate,hitId,assignmentId,a,tp_a,b,tp_b,c,tp_c,Cow_resp.keys,Cow_resp.rt,Garden_resp.keys,Garden_resp.rt
space,44.83805,space,35.090835,5,3.963165,5,2.130455,4,6.73722,0,0,0,18,1,A1AYQ8E01NSY5Z,76,wolfe_image-101-a_w_outline.jpg,wolfe_image-101-b_w_outline.jpg,37,Male,A1AYQ8E01NSY5Z,2020-12-08_17h00.40.170,MetaAwareness,2020.1.2,Win32,60,3YO4AH2FPENOQ7U8LKY0URKB2JSQ07,31LM9EDVOMVDB0GWH2LRWLZQJDFNJL,V9L17,V9L17,31LM9EDVOMVDB0GWH2LRWLZQJDFNJL,31LM9EDVOMVDB0GWH2LRWLZQJDFNJL,262737,262737,,,,
,,,,,,,,4,5.94698,0,1,1,5,1,A1AYQ8E01NSY5Z,30,wolfe_image-030-a_w_outline.jpg,wolfe_image-030-b_w_outline.jpg,37,Male,A1AYQ8E01NSY5Z,2020-12-08_17h00.40.170,MetaAwareness,2020.1.2,Win32,60,3YO4AH2FPENOQ7U8LKY0URKB2JSQ07,31LM9EDVOMVDB0GWH2LRWLZQJDFNJL,V9L17,V9L17,31LM9EDVOMVDB0GWH2LRWLZQJDFNJL,31LM9EDVOMVDB0GWH2LRWLZQJDFNJL,262737,262737,,,,
,,,,,,,,4,6.411165,0,2,2,16,1,A1AYQ8E01NSY5Z,70,wolfe_image-095-a_w_outline.jpg,wolfe_image-095-b_w_outline.jpg,37,Male,A1AYQ8E01NSY5Z,2020-12-08_17h00.40.170,MetaAwareness,2020.1.2,Win32,60,3YO4AH2FPENOQ7U8LKY0URKB2JSQ07,31LM9EDVOMVDB0GWH2LRWLZQJDFNJL,V9L17,V9L17,31LM9EDVOMVDB0GWH2LRWLZQJDFNJL,31LM9EDVOMVDB0GWH2LRWLZQJDFNJL,262737,262737,,,,
,,,,,,,,2,3.794135,0,3,3,19,1,A1AYQ8E01NSY5Z,77,wolfe_image-102-a_w_outline.jpg,wolfe_image-102-b_w_outline.jpg,37,Male,A1AYQ8E01NSY5Z,2020-12-08_17h00.40.170,MetaAwareness,2020.1.2,Win32,60,3YO4AH2FPENOQ7U8LKY0URKB2JSQ07,31LM9EDVOMVDB0GWH2LRWLZQJDFNJL,V9L17,V9L17,31LM9EDVOMVDB0GWH2LRWLZQJDFNJL,31LM9EDVOMVDB0GWH2LRWLZQJDFNJL,262737,262737,,,,
,,,,,,,,2,5.122275,0,4,4,20,1,A1AYQ8E01NSY5Z,78,wolfe_image-103-a_w_outline.jpg,wolfe_image-103-b_w_outline.jpg,37,Male,A1AYQ8E01NSY5Z,2020-12-08_17h00.40.170,MetaAwareness,2020.1.2,Win32,60,3YO4AH2FPENOQ7U8LKY0URKB2JSQ07,31LM9EDVOMVDB0GWH2LRWLZQJDFNJL,V9L17,V9L17,31LM9EDVOMVDB0GWH2LRWLZQJDFNJL,31LM9EDVOMVDB0GWH2LRWLZQJDFNJL,262737,262737,,,,
,,,,,,,,2,4.989545,0,5,5,7,1,A1AYQ8E01NSY5Z,35,wolfe_image-035-a_w_outline.jpg,wolfe_image-035-b_w_outline.jpg,37,Male,A1AYQ8E01NSY5Z,2020-12-08_17h00.40.170,MetaAwareness,2020.1.2,Win32,60,3YO4AH2FPENOQ7U8LKY0URKB2JSQ07,31LM9EDVOMVDB0GWH2LRWLZQJDFNJL,V9L17,V9L17,31LM9EDVOMVDB0GWH2LRWLZQJDFNJL,31LM9EDVOMVDB0GWH2LRWLZQJDFNJL,262737,262737,,,,
,,,,,,,,5,5.659385,0,6,6,1,1,A1AYQ8E01NSY5Z,22,wolfe_image-022-a_w_outline.jpg,wolfe_image-022-b_w_outline.jpg,37,Male,A1AYQ8E01NSY5Z,2020-12-08_17h00.40.170,MetaAwareness,2020.1.2,Win32,60,3YO4AH2FPENOQ7U8LKY0URKB2JSQ07,31LM9EDVOMVDB0GWH2LRWLZQJDFNJL,V9L17,V9L17,31LM9EDVOMVDB0GWH2LRWLZQJDFNJL,31LM9EDVOMVDB0GWH2LRWLZQJDFNJL,262737,262737,,,,
,,,,,,,,5,3.190975,0,7,7,2,1,A1AYQ8E01NSY5Z,23,wolfe_image-023-a_w_outline.jpg,wolfe_image-023-b_w_outline.jpg,37,Male,A1AYQ8E01NSY5Z,2020-12-08_17h00.40.170,MetaAwareness,2020.1.2,Win32,60,3YO4AH2FPENOQ7U8LKY0URKB2JSQ07,31LM9EDVOMVDB0GWH2LRWLZQJDFNJL,V9L17,V9L17,31LM9EDVOMVDB0GWH2LRWLZQJDFNJL,31LM9EDVOMVDB0GWH2LRWLZQJDFNJL,262737,262737,,,,
,,,,,,,,2,6.549715,0,8,8,17,1,A1AYQ8E01NSY5Z,75,wolfe_image-100-a_w_outline.jpg,wolfe_image-100-b_w_outline.jpg,37,Male,A1AYQ8E01NSY5Z,2020-12-08_17h00.40.170,MetaAwareness,2020.1.2,Win32,60,3YO4AH2FPENOQ7U8LKY0URKB2JSQ07,31LM9EDVOMVDB0GWH2LRWLZQJDFNJL,V9L17,V9L17,31LM9EDVOMVDB0GWH2LRWLZQJDFNJL,31LM9EDVOMVDB0GWH2LRWLZQJDFNJL,262737,262737,,,,
,,,,,,,,5,4.768775,0,9,9,21,1,A1AYQ8E01NSY5Z,81,wolfe_image-106-a_w_outline.jpg,wolfe_image-106-b_w_outline.jpg,37,Male,A1AYQ8E01NSY5Z,2020-12-08_17h00.40.170,MetaAwareness,2020.1.2,Win32,60,3YO4AH2FPENOQ7U8LKY0URKB2JSQ07,31LM9EDVOMVDB0GWH2LRWLZQJDFNJL,V9L17,V9L17,31LM9EDVOMVDB0GWH2LRWLZQJDFNJL,31LM9EDVOMVDB0GWH2LRWLZQJDFNJL,262737,262737,,,,
,,,,,,,,5,3.307805,0,10,10,26,1,A1AYQ8E01NSY5Z,100,wolfe_image-125-a_w_outline.jpg,wolfe_image-125-b_w_outline.jpg,37,Male,A1AYQ8E01NSY5Z,2020-12-08_17h00.40.170,MetaAwareness,2020.1.2,Win32,60,3YO4AH2FPENOQ7U8LKY0URKB2JSQ07,31LM9EDVOMVDB0GWH2LRWLZQJDFNJL,V9L17,V9L17,31LM9EDVOMVDB0GWH2LRWLZQJDFNJL,31LM9EDVOMVDB0GWH2LRWLZQJDFNJL,262737,262737,,,,
,,,,,,,,5,2.60988,0,11,11,24,1,A1AYQ8E01NSY5Z,85,wolfe_image-110-a_w_outline.jpg,wolfe_image-110-b_w_outline.jpg,37,Male,A1AYQ8E01NSY5Z,2020-12-08_17h00.40.170,MetaAwareness,2020.1.2,Win32,60,3YO4AH2FPENOQ7U8LKY0URKB2JSQ07,31LM9EDVOMVDB0GWH2LRWLZQJDFNJL,V9L17,V9L17,31LM9EDVOMVDB0GWH2LRWLZQJDFNJL,31LM9EDVOMVDB0GWH2LRWLZQJDFNJL,262737,262737,,,,
,,,,,,,,1,5.071715,0,12,12,6,1,A1AYQ8E01NSY5Z,31,wolfe_image-031-a_w_outline.jpg,wolfe_image-031-b_w_outline.jpg,37,Male,A1AYQ8E01NSY5Z,2020-12-08_17h00.40.170,MetaAwareness,2020.1.2,Win32,60,3YO4AH2FPENOQ7U8LKY0URKB2JSQ07,31LM9EDVOMVDB0GWH2LRWLZQJDFNJL,V9L17,V9L17,31LM9EDVOMVDB0GWH2LRWLZQJDFNJL,31LM9EDVOMVDB0GWH2LRWLZQJDFNJL,262737,262737,,,,
