workerId,trial_num,image_a,image_b
A171RZ3O028XF6,1,rensink_Turtle-a_w_outline.jpg,rensink_Turtle-b_w_outline.jpg
A171RZ3O028XF6,2,rensink_Nurses-a_w_outline.jpg,rensink_Nurses-b_w_outline.jpg
A171RZ3O028XF6,3,rensink_Market-a_w_outline.jpg,rensink_Market-b_w_outline.jpg
A171RZ3O028XF6,4,rensink_Barns-a_w_outline.jpg,rensink_Barns-b_w_outline.jpg
A171RZ3O028XF6,5,rensink_Pilots-a_w_outline.jpg,rensink_Pilots-b_w_outline.jpg
A171RZ3O028XF6,6,rensink_OtherDiver-a_w_outline.jpg,rensink_OtherDiver-b_w_outline.jpg
A171RZ3O028XF6,7,rensink_Description-a_w_outline.jpg,rensink_Description-b_w_outline.jpg
A171RZ3O028XF6,8,rensink_Kayak-a_w_outline.jpg,rensink_Kayak-b_w_outline.jpg
A171RZ3O028XF6,9,rensink_NotreDame-a_w_outline.jpg,rensink_NotreDame-b_w_outline.jpg
A171RZ3O028XF6,10,rensink_Lake-a_w_outline.jpg,rensink_Lake-b_w_outline.jpg
A171RZ3O028XF6,11,rensink_SummerLake-a_w_outline.jpg,rensink_SummerLake-b_w_outline.jpg
A171RZ3O028XF6,12,rensink_FarmByPond-a_w_outline.jpg,rensink_FarmByPond-b_w_outline.jpg
A171RZ3O028XF6,13,rensink_Harbor-a_w_outline.jpg,rensink_Harbor-b_w_outline.jpg
A171RZ3O028XF6,14,rensink_Dinner-a_w_outline.jpg,rensink_Dinner-b_w_outline.jpg
A171RZ3O028XF6,15,rensink_Kayaker-a_w_outline.jpg,rensink_Kayaker-b_w_outline.jpg
A171RZ3O028XF6,16,rensink_Chopper-a_w_outline.jpg,rensink_Chopper-b_w_outline.jpg
A171RZ3O028XF6,17,rensink_Station-a_w_outline.jpg,rensink_Station-b_w_outline.jpg
A171RZ3O028XF6,18,rensink_Seal-a_w_outline.jpg,rensink_Seal-b_w_outline.jpg
A171RZ3O028XF6,19,rensink_Window-a_w_outline.jpg,rensink_Window-b_w_outline.jpg
A171RZ3O028XF6,20,rensink_Kids-a_w_outline.jpg,rensink_Kids-b_w_outline.jpg
A171RZ3O028XF6,21,rensink_Army-a_w_outline.jpg,rensink_Army-b_w_outline.jpg
A171RZ3O028XF6,22,rensink_Floatplane-a_w_outline.jpg,rensink_Floatplane-b_w_outline.jpg
A171RZ3O028XF6,23,rensink_Egypt-a_w_outline.jpg,rensink_Egypt-b_w_outline.jpg
A171RZ3O028XF6,24,rensink_Horizon-a_w_outline.jpg,rensink_Horizon-b_w_outline.jpg
A171RZ3O028XF6,25,rensink_Farmer-a_w_outline.jpg,rensink_Farmer-b_w_outline.jpg
A171RZ3O028XF6,26,rensink_Cockpit-a_w_outline.jpg,rensink_Cockpit-b_w_outline.jpg
A171RZ3O028XF6,27,rensink_Barrels-a_w_outline.jpg,rensink_Barrels-b_w_outline.jpg
A171RZ3O028XF6,28,rensink_Diver-a_w_outline.jpg,rensink_Diver-b_w_outline.jpg
A171RZ3O028XF6,29,rensink_Boat-a_w_outline.jpg,rensink_Boat-b_w_outline.jpg
A171RZ3O028XF6,30,rensink_Obelisk-a_w_outline.jpg,rensink_Obelisk-b_w_outline.jpg
