workerId,trial_num,image_a,image_b
AV7OKGJ2PJO30,1,rensink_Harbor-a_w_outline.jpg,rensink_Harbor-b_w_outline.jpg
AV7OKGJ2PJO30,2,rensink_CanalBridge-a_w_outline.jpg,rensink_CanalBridge-b_w_outline.jpg
AV7OKGJ2PJO30,3,rensink_Bus-a_w_outline.jpg,rensink_Bus-b_w_outline.jpg
AV7OKGJ2PJO30,4,rensink_Camel-a_w_outline.jpg,rensink_Camel-b_w_outline.jpg
AV7OKGJ2PJO30,5,rensink_Marling-a_w_outline.jpg,rensink_Marling-b_w_outline.jpg
AV7OKGJ2PJO30,6,rensink_Cockpit-a_w_outline.jpg,rensink_Cockpit-b_w_outline.jpg
AV7OKGJ2PJO30,7,rensink_Horizon-a_w_outline.jpg,rensink_Horizon-b_w_outline.jpg
AV7OKGJ2PJO30,8,rensink_Boat-a_w_outline.jpg,rensink_Boat-b_w_outline.jpg
AV7OKGJ2PJO30,9,rensink_Fishing-a_w_outline.jpg,rensink_Fishing-b_w_outline.jpg
AV7OKGJ2PJO30,10,rensink_Cactus-a_w_outline.jpg,rensink_Cactus-b_w_outline.jpg
AV7OKGJ2PJO30,11,rensink_Water-a_w_outline.jpg,rensink_Water-b_w_outline.jpg
AV7OKGJ2PJO30,12,rensink_SummerLake-a_w_outline.jpg,rensink_SummerLake-b_w_outline.jpg
AV7OKGJ2PJO30,13,rensink_Diver-a_w_outline.jpg,rensink_Diver-b_w_outline.jpg
AV7OKGJ2PJO30,14,rensink_Seal-a_w_outline.jpg,rensink_Seal-b_w_outline.jpg
AV7OKGJ2PJO30,15,rensink_Window-a_w_outline.jpg,rensink_Window-b_w_outline.jpg
AV7OKGJ2PJO30,16,rensink_Eating-a_w_outline.jpg,rensink_Eating-b_w_outline.jpg
AV7OKGJ2PJO30,17,rensink_Pilots-a_w_outline.jpg,rensink_Pilots-b_w_outline.jpg
AV7OKGJ2PJO30,18,rensink_Castle-a_w_outline.jpg,rensink_Castle-b_w_outline.jpg
AV7OKGJ2PJO30,19,rensink_Floatplane-a_w_outline.jpg,rensink_Floatplane-b_w_outline.jpg
AV7OKGJ2PJO30,20,rensink_Description-a_w_outline.jpg,rensink_Description-b_w_outline.jpg
AV7OKGJ2PJO30,21,rensink_Army-a_w_outline.jpg,rensink_Army-b_w_outline.jpg
AV7OKGJ2PJO30,22,rensink_Barrels-a_w_outline.jpg,rensink_Barrels-b_w_outline.jpg
AV7OKGJ2PJO30,23,rensink_Kids-a_w_outline.jpg,rensink_Kids-b_w_outline.jpg
AV7OKGJ2PJO30,24,rensink_Wine-a_w_outline.jpg,rensink_Wine-b_w_outline.jpg
AV7OKGJ2PJO30,25,rensink_Turtle-a_w_outline.jpg,rensink_Turtle-b_w_outline.jpg
AV7OKGJ2PJO30,26,rensink_Kayaker-a_w_outline.jpg,rensink_Kayaker-b_w_outline.jpg
AV7OKGJ2PJO30,27,rensink_Egypt-a_w_outline.jpg,rensink_Egypt-b_w_outline.jpg
AV7OKGJ2PJO30,28,rensink_Obelisk-a_w_outline.jpg,rensink_Obelisk-b_w_outline.jpg
AV7OKGJ2PJO30,29,rensink_Ice-a_w_outline.jpg,rensink_Ice-b_w_outline.jpg
AV7OKGJ2PJO30,30,rensink_NotreDame-a_w_outline.jpg,rensink_NotreDame-b_w_outline.jpg
